일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-05-18 03:22:38.468,33.9108,126.2490,-12.2,대지방전
2019-05-18 03:22:54.306,34.0144,126.1440,-21.0,대지방전
2019-05-18 03:23:23.095,32.7540,126.4050,-50.1,대지방전
2019-05-18 03:23:23.138,32.7500,126.4030,-32.9,대지방전
2019-05-18 03:24:02.660,34.0058,126.1410,-17.9,대지방전
2019-05-18 03:24:07.958,32.7372,126.3960,-40.3,대지방전
2019-05-18 03:25:04.922,32.7683,126.3930,-32.5,대지방전
2019-05-18 03:25:04.977,32.6958,126.3650,-19.4,대지방전
2019-05-18 03:26:28.393,32.7870,126.4180,-50.2,대지방전
2019-05-18 03:26:28.421,32.6991,126.3700,-34.6,대지방전
2019-05-18 03:29:29.305,32.7602,126.4150,-41.2,대지방전
2019-05-18 03:29:29.370,32.7634,126.4160,-34.0,대지방전
2019-05-18 03:29:29.670,32.6653,126.3780,-36.5,대지방전
2019-05-18 03:29:31.754,33.9316,126.0660,-22.3,대지방전
2019-05-18 03:32:05.962,33.9724,126.1000,-11.6,대지방전
2019-05-18 03:32:12.005,31.4927,127.1710,-47.8,대지방전
2019-05-18 03:33:10.088,32.6823,126.3450,-22.8,대지방전
2019-05-18 03:33:10.233,32.6732,126.3390,-28.9,대지방전
2019-05-18 03:33:10.335,32.5960,126.3200,-54.5,대지방전
2019-05-18 03:34:03.845,32.5744,126.3290,-43.3,대지방전
2019-05-18 03:34:26.354,31.0960,127.6400,-152.7,대지방전
2019-05-18 03:34:43.432,32.8240,126.4800,15.4,대지방전
2019-05-18 03:34:43.435,32.7941,126.4420,-33.8,구름방전
2019-05-18 03:36:56.408,34.0498,126.1570,-16.8,대지방전
2019-05-18 03:36:56.500,34.0668,126.1480,40.5,대지방전
2019-05-18 03:38:49.808,31.4435,127.2090,-36.9,대지방전
2019-05-18 03:41:08.501,32.8116,126.5210,-57.8,대지방전
2019-05-18 03:41:08.554,32.7179,126.4870,-17.8,대지방전
2019-05-18 03:42:31.154,32.7189,126.4880,-66.4,대지방전
2019-05-18 03:42:31.237,32.7419,126.4790,-30.2,대지방전
2019-05-18 03:44:41.739,34.7325,128.7520,-52.9,대지방전
2019-05-18 03:44:47.452,34.0618,125.8500,-49.7,구름방전
2019-05-18 03:44:47.593,34.0208,125.9420,-14.9,대지방전
2019-05-18 03:44:47.665,34.0549,125.8740,-21.6,대지방전
2019-05-18 03:44:59.058,32.6332,126.4720,-80.2,대지방전
2019-05-18 03:45:36.499,34.0553,125.9190,-15.9,대지방전
2019-05-18 03:45:48.903,34.0282,126.0340,14.2,대지방전
2019-05-18 03:45:49.097,34.0451,126.0390,28.7,대지방전
2019-05-18 03:45:49.715,34.1531,126.3080,-57.6,대지방전
2019-05-18 03:45:49.768,34.1528,126.3070,-59.0,대지방전
2019-05-18 03:46:27.444,32.7854,126.5240,-128.4,대지방전
2019-05-18 03:46:33.153,31.5123,127.1420,-31.4,구름방전
2019-05-18 03:48:14.040,32.7336,126.4790,-108.8,대지방전
2019-05-18 03:48:14.134,32.7273,126.4300,-21.8,대지방전
2019-05-18 03:48:14.575,32.7352,126.4790,-50.8,대지방전
2019-05-18 03:48:53.654,32.6651,126.4470,-41.1,대지방전
2019-05-18 03:51:15.240,34.1867,126.3300,-28.9,대지방전
2019-05-18 03:51:39.921,31.4046,127.0980,-61.5,대지방전
2019-05-18 03:54:37.380,34.1160,126.2210,-18.8,대지방전
2019-05-18 03:54:37.398,34.1068,126.2590,9.2,대지방전
2019-05-18 03:54:37.523,34.0598,126.1920,31.8,대지방전
2019-05-18 03:54:37.956,34.0657,126.0470,-20.2,대지방전
2019-05-18 03:54:38.131,34.0676,126.0470,-24.0,대지방전
2019-05-18 03:54:58.705,32.7897,126.5650,-52.9,대지방전
2019-05-18 03:54:58.764,32.7756,126.5620,-34.4,대지방전
2019-05-18 03:54:58.850,32.7131,126.5390,-31.3,대지방전
2019-05-18 03:55:51.431,31.0824,127.7090,-90.3,대지방전
2019-05-18 03:56:00.813,32.6637,126.5290,-58.5,대지방전
2019-05-18 03:56:00.918,32.7384,126.5670,-34.0,대지방전
2019-05-18 03:56:00.952,32.7845,126.5770,-32.7,대지방전
2019-05-18 03:57:00.779,32.7952,126.5670,-45.3,대지방전
2019-05-18 03:57:00.822,32.6885,126.5320,-40.3,대지방전
2019-05-18 03:57:53.446,34.0597,125.9040,28.5,대지방전
2019-05-18 03:58:35.178,32.8033,126.6000,-77.6,대지방전
2019-05-18 03:58:35.254,32.8252,126.6030,-42.3,대지방전
2019-05-18 03:58:35.300,32.8214,126.6000,-48.2,대지방전
2019-05-18 03:58:36.395,32.7596,126.5930,-36.3,대지방전
2019-05-18 04:00:12.684,34.0686,125.9740,-106.4,대지방전
2019-05-18 04:00:12.704,34.0681,125.9740,-25.3,대지방전
2019-05-18 04:00:12.714,34.0703,125.9740,-23.8,대지방전
2019-05-18 04:00:12.728,34.0689,125.9730,-27.8,대지방전
2019-05-18 04:00:12.744,34.0663,125.9640,-23.7,대지방전
2019-05-18 04:00:12.762,34.0682,125.9730,-33.4,대지방전
2019-05-18 04:00:12.780,34.0677,125.9620,-27.7,대지방전
2019-05-18 04:00:12.806,34.0630,125.9640,-28.0,대지방전
2019-05-18 04:00:12.904,34.0685,125.9740,-25.0,대지방전
2019-05-18 04:00:12.909,34.0210,125.9450,-12.6,구름방전
2019-05-18 04:00:46.830,34.1022,125.9570,-62.3,대지방전
2019-05-18 04:00:46.854,34.0435,125.9200,-15.6,구름방전
2019-05-18 04:00:46.867,34.0971,125.9540,-11.4,대지방전
2019-05-18 04:00:46.926,34.0831,125.9980,-20.6,대지방전
2019-05-18 04:00:47.044,34.0861,126.0330,-17.9,대지방전
2019-05-18 04:01:13.945,32.7724,126.6490,-28.5,대지방전
2019-05-18 04:02:21.120,32.7377,126.5990,-58.7,대지방전
2019-05-18 04:02:21.174,32.7946,126.6180,-35.2,대지방전
2019-05-18 04:02:21.197,32.7420,126.6060,-28.1,대지방전
2019-05-18 04:02:21.245,32.7478,126.6220,-29.4,대지방전
2019-05-18 04:07:18.856,34.1059,125.9960,11.3,대지방전
2019-05-18 04:07:19.807,34.1107,126.6850,18.9,대지방전
2019-05-18 04:11:47.865,34.1203,125.9920,19.8,대지방전
2019-05-18 04:11:47.866,34.1460,126.0280,11.7,대지방전
2019-05-18 04:11:48.374,34.1301,126.0990,-43.9,대지방전
2019-05-18 04:13:35.968,34.1435,125.9790,10.7,대지방전
2019-05-18 04:14:31.504,31.1337,127.8260,-249.8,대지방전
2019-05-18 04:22:50.625,32.7437,126.5650,-43.4,대지방전
2019-05-18 04:22:51.360,32.8438,126.6080,-60.5,대지방전
2019-05-18 04:33:15.521,31.1288,127.9850,-122.7,대지방전
2019-05-18 04:39:37.943,31.1734,127.9440,-41.6,대지방전
2019-05-18 04:51:51.983,31.6008,127.3840,-172.7,대지방전
2019-05-18 04:58:48.168,31.4941,127.4990,-54.3,대지방전
2019-05-18 05:03:07.473,31.1694,127.9130,-53.5,대지방전
2019-05-18 05:04:35.750,32.7350,126.6690,-28.4,대지방전
2019-05-18 05:15:51.938,31.2674,128.1070,-34.7,대지방전
2019-05-18 05:17:55.085,31.2401,128.5920,46.7,대지방전
2019-05-18 05:23:45.236,34.3482,125.3080,-13.5,구름방전
2019-05-18 05:33:09.508,31.1923,128.2330,36.4,대지방전
2019-05-18 05:37:26.260,31.5107,128.1500,39.8,대지방전
2019-05-18 05:41:54.777,34.2922,125.4030,28.4,대지방전
2019-05-18 05:44:46.973,31.2879,128.3560,33.7,대지방전
2019-05-18 05:45:16.337,34.2422,125.4720,-23.3,대지방전
2019-05-18 05:47:03.315,34.2708,125.4640,-15.1,대지방전
2019-05-18 05:47:03.337,34.2757,125.4780,-29.5,대지방전
2019-05-18 05:47:03.379,34.2710,125.4680,-23.6,대지방전
2019-05-18 05:47:03.448,34.2773,125.4790,-26.9,대지방전
2019-05-18 05:47:38.444,31.1648,128.3610,-83.4,대지방전
2019-05-18 05:48:53.007,34.2814,125.4720,22.8,구름방전
2019-05-18 05:48:53.027,34.2858,125.4620,-32.4,대지방전
2019-05-18 05:48:53.069,34.2523,125.4900,-20.6,대지방전
2019-05-18 05:51:05.225,34.2969,125.4810,35.2,대지방전
2019-05-18 05:51:05.225,34.3210,125.5460,-19.8,대지방전
2019-05-18 05:51:05.236,34.3734,125.6650,-37.6,대지방전
2019-05-18 05:51:05.277,34.2871,125.4520,-35.7,구름방전
2019-05-18 05:51:05.309,34.2905,125.4780,-27.8,대지방전
2019-05-18 05:56:36.500,31.3228,128.4110,-32.8,대지방전
2019-05-18 05:59:19.007,31.1936,128.0580,-27.7,대지방전
2019-05-18 06:02:40.425,31.7477,128.2710,20.7,대지방전
2019-05-18 06:03:17.246,31.1574,128.0520,-69.2,대지방전
2019-05-18 06:03:44.745,33.7854,126.6330,-23.4,대지방전
2019-05-18 06:08:16.623,34.4215,126.3950,-19.6,대지방전
2019-05-18 06:08:51.808,31.2318,128.1590,-37.1,대지방전
2019-05-18 06:14:00.526,31.2725,128.5460,40.3,대지방전
2019-05-18 06:16:20.132,31.2035,128.6870,57.6,대지방전
2019-05-18 06:23:44.561,33.1313,127.4970,17.4,구름방전
2019-05-18 06:27:56.734,31.2286,128.7930,64.6,대지방전
2019-05-18 06:36:51.677,31.3073,128.7530,73.7,대지방전
2019-05-18 06:39:05.406,31.3224,128.7600,52.2,대지방전
2019-05-18 06:43:31.582,31.3162,128.8160,82.3,대지방전
2019-05-18 06:49:56.994,33.3105,126.9990,26.4,구름방전
2019-05-18 06:50:52.834,33.3245,126.9900,-14.1,구름방전
2019-05-18 06:50:52.888,33.3326,126.9880,-18.9,대지방전
2019-05-18 06:51:36.735,31.0924,129.2520,159.2,대지방전
2019-05-18 06:51:58.835,33.3465,126.9990,-11.8,대지방전
2019-05-18 06:51:58.859,33.3373,126.9750,-11.4,구름방전
2019-05-18 06:51:59.002,33.3399,126.9980,-30.2,대지방전
2019-05-18 07:04:36.981,33.4430,127.0620,-27.0,대지방전
2019-05-18 07:04:36.987,33.4512,127.0460,-47.4,대지방전
2019-05-18 07:07:30.185,33.6218,126.6150,-21.9,대지방전
2019-05-18 07:07:30.241,33.6351,126.5560,-20.9,대지방전
2019-05-18 07:11:44.591,31.3092,128.9060,35.0,대지방전
2019-05-18 07:14:39.547,34.3390,126.1160,19.9,대지방전
2019-05-18 07:14:39.600,34.3913,126.1780,-19.6,대지방전
2019-05-18 07:14:39.674,34.3506,126.1220,11.3,대지방전
2019-05-18 07:14:39.694,34.3873,126.1810,-10.0,대지방전
2019-05-18 07:14:40.009,34.3889,126.1840,-11.6,구름방전
2019-05-18 07:18:33.837,34.3944,126.2220,-31.9,대지방전
2019-05-18 07:18:33.840,34.4067,126.2310,12.4,대지방전
2019-05-18 07:18:33.841,34.4045,126.2300,8.4,대지방전
2019-05-18 07:18:33.842,34.4146,126.2320,19.1,대지방전
2019-05-18 07:24:48.061,31.2697,127.8210,-30.9,대지방전
2019-05-18 07:27:32.182,34.4223,126.2890,-9.4,대지방전
2019-05-18 07:28:39.685,31.8215,127.8570,-36.7,대지방전
2019-05-18 07:35:20.879,31.2987,127.8280,-33.3,대지방전
2019-05-18 07:36:55.089,33.4162,127.0160,-25.4,대지방전
2019-05-18 07:36:55.613,33.4303,127.1270,12.1,대지방전
2019-05-18 07:39:25.505,31.2605,127.8050,-105.0,대지방전
2019-05-18 07:52:51.946,31.0948,128.5920,-60.7,대지방전
2019-05-18 07:53:40.367,31.2581,127.8550,-34.7,대지방전
2019-05-18 08:03:36.477,33.3081,127.4720,-45.7,대지방전
2019-05-18 08:04:31.957,33.3128,127.4720,-64.0,대지방전
2019-05-18 08:04:32.026,33.3007,127.4740,-18.5,대지방전
2019-05-18 08:04:32.080,33.3100,127.4660,-33.4,대지방전
2019-05-18 08:05:34.419,33.3216,127.4670,-48.9,대지방전
2019-05-18 08:07:31.509,33.3330,127.4500,-20.8,대지방전
2019-05-18 08:07:31.533,33.3349,127.4540,-25.1,대지방전
2019-05-18 08:28:10.046,31.1262,128.7830,-55.7,대지방전
2019-05-18 08:30:19.226,30.9744,128.9000,-56.2,대지방전
2019-05-18 08:34:10.936,31.1213,128.3350,-28.8,대지방전
2019-05-18 08:36:17.118,31.2035,128.3050,-37.5,대지방전
2019-05-18 08:36:17.216,31.1308,128.3160,-29.4,대지방전
2019-05-18 08:52:58.658,33.5542,127.6280,-44.2,대지방전
2019-05-18 08:52:58.659,33.4985,127.6370,-12.7,구름방전
2019-05-18 08:52:58.741,33.5186,127.5950,78.7,대지방전
2019-05-18 08:52:59.264,33.5707,127.5380,-85.7,대지방전
2019-05-18 08:52:59.280,33.5706,127.5380,-44.6,대지방전
2019-05-18 08:52:59.298,33.5717,127.5370,-29.7,대지방전
2019-05-18 08:54:26.635,33.9378,127.1660,31.8,대지방전
2019-05-18 08:54:26.636,33.9218,127.1790,8.7,대지방전
2019-05-18 08:57:45.745,33.5991,127.6120,-24.2,대지방전
2019-05-18 08:57:45.757,33.6014,127.6060,-16.3,대지방전
2019-05-18 09:02:02.681,31.1303,129.1810,41.9,대지방전
2019-05-18 09:07:26.509,33.6491,127.4920,-16.2,대지방전
2019-05-18 09:07:26.511,33.6574,127.4980,18.3,대지방전
2019-05-18 09:07:26.583,33.6508,127.4300,19.4,대지방전
2019-05-18 09:08:53.241,30.7236,129.3040,-82.1,대지방전
2019-05-18 09:16:22.562,31.1110,128.7030,-44.1,대지방전
2019-05-18 09:21:22.571,30.7743,129.4210,-56.0,대지방전
2019-05-18 09:21:22.710,30.8297,129.3820,36.3,대지방전
2019-05-18 09:28:23.599,31.1005,129.2230,36.2,대지방전
2019-05-18 09:35:13.216,31.4343,127.9360,-24.9,대지방전
2019-05-18 09:39:06.928,31.1783,129.2510,70.7,대지방전
2019-05-18 09:41:52.499,31.4764,128.0420,30.4,대지방전
2019-05-18 10:09:48.166,31.1923,129.0190,59.9,대지방전
2019-05-18 10:23:19.328,31.2761,129.2230,43.1,대지방전
2019-05-18 10:31:03.400,31.3329,129.2710,-43.4,대지방전
2019-05-18 10:31:03.438,31.2378,129.3430,118.3,대지방전
2019-05-18 10:33:49.691,31.4907,128.7570,35.9,대지방전
2019-05-18 10:36:07.906,31.3782,129.3390,-42.1,대지방전
2019-05-18 10:36:07.971,31.3891,129.3160,103.1,대지방전
2019-05-18 10:37:55.590,31.1929,129.4260,59.0,대지방전
2019-05-18 10:42:39.090,31.2257,129.4780,48.0,대지방전
2019-05-18 10:42:58.857,31.4728,128.6130,-31.8,대지방전
2019-05-18 10:46:48.456,31.4432,128.8140,-42.0,대지방전
2019-05-18 10:50:17.311,31.4315,128.9680,89.4,대지방전
2019-05-18 10:58:29.150,31.4775,128.9950,124.6,대지방전
2019-05-18 11:06:44.276,31.0841,128.3200,-43.2,대지방전
2019-05-18 11:06:44.531,31.1299,128.3170,-39.5,구름방전
2019-05-18 11:07:41.468,31.2245,128.4100,-32.0,대지방전
2019-05-18 11:08:57.018,31.3849,129.3390,94.2,대지방전
2019-05-18 11:11:52.142,31.6286,128.8320,-65.7,대지방전
2019-05-18 11:20:41.076,31.4261,128.9530,39.3,대지방전
2019-05-18 11:22:18.195,31.4486,128.9350,45.2,대지방전
2019-05-18 11:26:03.062,31.7561,128.9010,-34.9,대지방전
2019-05-18 11:32:07.293,31.7407,128.8170,59.3,대지방전
2019-05-18 11:32:42.862,31.4478,129.0330,59.8,대지방전
2019-05-18 11:34:25.153,31.4638,129.0820,35.6,대지방전
2019-05-18 11:38:25.327,31.2183,128.5130,-54.4,대지방전
2019-05-18 11:40:53.657,31.2008,128.5140,-32.8,대지방전
2019-05-18 11:41:02.117,31.5238,129.1130,-32.1,대지방전
2019-05-18 11:41:24.658,31.2952,128.5080,-73.9,대지방전
2019-05-18 11:42:27.722,31.1937,128.5490,-153.0,대지방전
2019-05-18 11:58:12.155,31.3728,129.0700,149.9,대지방전
2019-05-18 11:58:51.962,31.5833,129.3250,-38.0,대지방전
2019-05-18 12:01:46.930,31.2468,129.0020,47.0,대지방전
2019-05-18 12:09:11.593,31.0677,129.3950,70.9,대지방전
2019-05-18 12:17:34.288,31.1263,128.9390,63.2,대지방전
2019-05-18 12:41:18.047,30.3410,130.7300,107.0,대지방전
2019-05-18 12:42:13.137,30.9597,128.8130,94.5,대지방전
2019-05-18 12:42:16.928,31.2370,129.6000,65.7,대지방전
2019-05-18 13:02:43.995,30.8020,128.9950,74.1,대지방전
2019-05-18 13:13:54.042,30.2447,130.7240,88.3,대지방전
2019-05-18 13:16:17.342,31.1308,129.1110,81.3,대지방전
2019-05-18 13:41:45.953,31.0050,129.1560,71.2,대지방전
2019-05-18 14:11:39.940,30.4991,130.1630,86.1,대지방전
2019-05-18 14:15:39.867,30.3551,130.4410,113.5,대지방전
2019-05-18 14:16:29.475,30.3452,131.5370,92.5,대지방전
2019-05-18 14:21:37.791,30.5745,130.2470,54.6,대지방전
2019-05-18 14:21:41.546,30.3635,129.8530,-47.9,대지방전
2019-05-18 14:42:56.591,30.3339,130.4560,72.7,대지방전
2019-05-18 14:53:27.604,30.4717,130.1180,110.0,대지방전
2019-05-18 15:34:08.718,30.4825,129.9130,40.2,대지방전
2019-05-18 15:41:17.953,30.2590,131.3670,68.8,대지방전
2019-05-18 15:47:10.082,30.5466,130.0290,-60.6,대지방전
2019-05-18 15:53:08.031,34.3102,129.2370,-21.8,대지방전
2019-05-18 16:42:01.690,29.5974,131.8120,111.1,대지방전
2019-05-18 17:01:44.635,29.8904,130.9620,51.2,대지방전
2019-05-18 17:19:10.880,30.2337,130.4960,46.5,대지방전
2019-05-18 17:25:27.153,30.5448,130.4810,-68.8,대지방전
2019-05-18 17:30:31.346,30.1991,130.6770,86.5,대지방전
2019-05-18 19:13:19.068,39.0411,124.6890,25.6,대지방전
2019-05-19 00:58:01.643,34.9898,124.6880,15.5,대지방전
2019-05-19 06:08:37.033,32.3260,131.2130,-26.0,대지방전
2019-05-19 15:34:33.774,33.0826,131.8060,-38.8,대지방전
2019-05-19 15:36:31.424,33.0875,131.8300,-47.5,대지방전
2019-05-19 15:42:06.260,33.1372,131.8630,31.6,대지방전
2019-05-19 15:42:06.277,33.0814,131.9380,-37.4,대지방전
2019-05-19 15:43:59.569,34.0896,130.5550,16.4,대지방전
2019-05-19 15:46:52.234,33.0748,131.9880,-45.9,대지방전
2019-05-19 17:22:45.480,33.0639,131.7750,-123.9,대지방전
2019-05-19 17:22:45.577,33.0401,131.7980,-48.9,대지방전
2019-05-19 17:30:21.989,33.0348,131.9010,-83.4,대지방전
2019-05-19 17:58:40.163,33.1116,131.9270,-174.5,대지방전
2019-05-19 17:58:40.238,33.0878,131.9730,-37.7,대지방전
2019-05-19 19:40:12.563,33.3509,132.5680,34.4,대지방전
2019-05-19 19:48:40.075,33.2785,132.0060,-28.9,대지방전
2019-05-19 19:48:40.078,33.3753,131.8750,20.0,대지방전
2019-05-19 19:48:40.128,33.5162,131.8100,-78.1,대지방전
2019-05-19 19:59:09.034,33.3740,132.0100,28.9,대지방전
2019-05-19 19:59:38.453,33.5494,132.1710,-29.6,대지방전
2019-05-19 20:04:00.836,33.4907,132.2450,-55.7,대지방전
2019-05-19 20:04:00.863,33.4534,132.3090,-27.1,대지방전
2019-05-19 20:05:37.058,33.7157,132.7110,-23.7,대지방전
2019-05-19 20:09:20.052,33.4989,132.2840,-44.1,대지방전
2019-05-19 20:09:54.575,33.5197,132.2400,-42.3,대지방전
2019-05-19 20:09:54.997,33.5214,132.2620,-44.7,대지방전
2019-05-19 20:10:20.902,33.8201,132.6710,-30.2,대지방전
2019-05-19 20:11:02.283,33.5140,132.3160,-43.8,대지방전
2019-05-19 20:12:30.387,33.4771,132.3580,-25.5,대지방전
2019-05-19 20:12:38.185,33.8328,132.7360,-27.4,대지방전
2019-05-19 20:13:35.443,33.8389,132.6900,-24.1,대지방전
2019-05-19 20:14:43.118,33.8227,132.7180,-38.7,대지방전
2019-05-19 20:15:34.869,33.5530,132.3240,-37.2,대지방전
2019-05-19 20:15:34.900,33.4944,132.4320,-24.9,대지방전
2019-05-19 20:16:14.054,33.8269,132.7020,-24.2,대지방전
2019-05-19 20:18:57.148,33.5182,132.3740,-74.6,대지방전
2019-05-19 20:18:57.486,33.5441,132.3550,-32.1,대지방전
2019-05-19 20:21:28.015,33.6115,132.3190,-24.1,대지방전
2019-05-19 20:23:24.064,33.5751,132.2520,-26.8,대지방전
2019-05-19 20:23:52.186,33.9003,132.6680,-77.1,대지방전
2019-05-19 20:26:44.336,33.5504,132.4190,-124.0,대지방전
2019-05-19 20:32:58.084,33.4785,132.2140,-56.3,대지방전
2019-05-19 20:43:54.548,31.5914,134.3330,-123.9,대지방전
2019-05-19 21:18:32.920,33.3645,133.0050,-41.9,대지방전
2019-05-19 21:18:52.486,31.4060,132.5500,113.3,대지방전
2019-05-19 21:50:38.483,31.8958,132.9300,-113.0,대지방전
2019-05-19 21:55:50.401,33.3536,133.4380,-54.6,대지방전
2019-05-19 21:57:23.198,31.9748,132.9040,-137.4,대지방전
2019-05-19 21:59:10.382,31.9336,133.0050,-97.1,대지방전
2019-05-19 22:09:42.159,33.3755,133.6110,-110.0,대지방전
2019-05-19 22:27:16.298,34.6718,132.9510,55.2,대지방전
2019-05-19 22:36:11.280,32.3614,133.3090,-53.4,대지방전
2019-05-19 22:55:00.375,31.5662,132.8360,68.8,대지방전
2019-05-19 22:56:47.394,31.5882,132.9350,-39.1,대지방전
2019-05-19 23:02:09.593,32.1670,133.6880,-55.0,대지방전
2019-05-19 23:04:20.838,31.8003,130.9940,-88.3,대지방전
2019-05-19 23:04:20.878,31.5440,131.3630,-49.0,대지방전
2019-05-19 23:50:14.951,32.0900,134.0700,133.4,대지방전
2019-05-20 00:16:56.129,32.1383,132.4750,-68.0,대지방전
2019-05-20 00:16:56.180,32.1977,132.3980,-43.2,대지방전
2019-05-20 00:19:31.026,31.9504,131.9890,-53.1,대지방전
2019-05-20 00:19:38.943,31.5436,133.2390,-60.8,대지방전
2019-05-20 00:21:55.749,31.9778,131.9550,-64.8,대지방전
2019-05-20 00:21:55.783,31.9564,132.0100,-51.4,대지방전
2019-05-20 00:29:43.741,31.9017,131.8670,42.1,대지방전
2019-05-20 00:37:44.565,31.3820,132.8500,-147.9,대지방전
2019-05-20 00:45:28.553,32.0612,132.5540,69.5,대지방전
2019-05-20 00:49:51.724,31.6529,133.3680,-64.3,대지방전
2019-05-20 00:58:43.919,31.8395,132.2420,-78.8,대지방전
2019-05-20 01:00:02.785,32.1196,133.1220,79.1,대지방전
2019-05-20 01:25:40.010,32.0566,132.2960,-49.1,대지방전
2019-05-20 01:31:11.184,32.7724,131.2420,20.8,대지방전
2019-05-20 01:53:54.709,31.6513,133.1980,-76.9,대지방전
2019-05-20 02:13:33.521,32.1198,131.8310,116.5,대지방전
2019-05-20 02:28:55.100,31.9096,132.7260,-78.5,대지방전
2019-05-20 02:37:22.330,31.7284,133.0360,-92.1,대지방전
2019-05-20 02:39:53.769,31.8390,133.4210,-48.9,대지방전
2019-05-20 02:40:01.402,31.6568,133.2020,-40.9,대지방전
2019-05-20 02:59:28.092,32.0103,132.4750,-81.7,대지방전
2019-05-20 03:00:34.701,31.9960,132.4920,-67.5,대지방전
2019-05-20 03:04:42.461,32.0729,132.4720,-95.4,대지방전
2019-05-20 03:15:39.708,32.1550,132.5450,93.6,대지방전
2019-05-20 03:16:34.908,31.7446,131.5560,-43.1,대지방전
2019-05-20 03:29:26.435,31.8415,134.0450,94.4,대지방전
2019-05-20 03:32:57.244,31.8115,131.4050,-42.5,대지방전
2019-05-20 03:34:09.905,34.9858,125.0800,15.1,구름방전
2019-05-20 03:57:54.814,31.8143,131.6530,97.3,대지방전
2019-05-20 04:00:21.616,31.5033,133.2190,-108.1,대지방전
2019-05-20 04:10:04.506,31.7451,133.9650,111.9,대지방전
2019-05-20 04:14:14.385,31.6964,133.9920,72.5,대지방전
2019-05-20 04:18:40.295,31.6117,133.9800,42.7,대지방전
2019-05-20 04:20:27.232,31.6920,134.1200,132.1,대지방전
2019-05-20 04:25:45.779,31.3972,133.3200,-47.3,대지방전
2019-05-20 04:29:13.970,31.7684,133.9930,60.7,대지방전
2019-05-20 09:26:34.052,32.9963,125.2190,-18.5,대지방전
2019-05-20 14:09:31.467,34.3879,131.1840,-22.6,대지방전
2019-05-20 14:11:22.193,34.4134,131.2840,86.9,대지방전
2019-05-20 14:13:09.799,34.4387,131.1740,64.2,대지방전
2019-05-20 14:14:05.476,34.2542,131.2890,69.3,대지방전
2019-05-20 14:15:23.558,34.4157,131.2660,45.1,대지방전
2019-05-20 14:17:43.057,34.4072,131.2560,19.9,대지방전
2019-05-20 14:17:43.059,34.5210,131.2990,13.4,대지방전
2019-05-20 14:19:29.912,34.4218,131.3040,-29.6,대지방전
2019-05-20 14:20:46.076,34.4670,131.2340,-12.6,대지방전
2019-05-20 14:20:46.187,34.4208,131.4530,21.3,대지방전
2019-05-20 14:24:25.214,34.5220,131.1940,-17.3,대지방전
2019-05-20 14:24:25.235,34.5518,131.2820,14.4,대지방전
2019-05-20 14:25:10.633,34.5257,131.2640,43.0,대지방전
2019-05-20 14:31:42.266,34.6514,131.1600,15.1,대지방전
2019-05-20 14:31:42.268,34.5986,131.3120,131.7,대지방전
2019-05-20 14:34:47.647,33.7180,131.5870,-17.1,대지방전
2019-05-20 14:45:17.364,34.5398,131.3970,25.3,대지방전
2019-05-20 15:30:32.211,34.5687,131.7790,57.8,대지방전
2019-05-20 16:48:38.030,34.6600,131.7450,20.0,대지방전
2019-05-20 16:48:38.152,34.5273,131.9340,98.4,대지방전
2019-05-20 17:05:42.909,34.6438,132.1220,191.7,대지방전
2019-05-21 10:09:40.154,30.8059,134.1110,-81.1,대지방전
2019-05-23 17:22:20.402,34.3248,126.6850,11.6,구름방전
2019-05-23 18:52:50.538,34.8958,134.2040,-64.5,대지방전
2019-05-25 06:53:51.917,33.2839,118.8990,122.9,대지방전
2019-05-25 08:47:44.864,31.4997,119.8590,58.9,대지방전
2019-05-25 10:29:24.830,32.5439,120.2550,125.2,대지방전
2019-05-25 15:58:25.065,35.4620,126.7670,-9.8,대지방전
2019-05-25 23:17:16.080,38.4048,124.8210,-35.1,대지방전
2019-05-26 04:42:01.623,35.3523,125.5460,10.8,대지방전
2019-05-26 09:23:11.817,38.0392,126.6520,-25.2,구름방전
2019-05-26 18:27:43.157,32.1962,128.5980,19.2,대지방전
2019-05-27 08:25:08.619,35.3717,124.8180,22.9,대지방전
2019-05-27 12:00:14.087,32.7907,127.0310,-37.4,대지방전
2019-05-27 14:35:45.971,31.6132,126.1840,-88.7,대지방전
2019-05-27 14:43:16.513,40.0510,125.3800,37.4,대지방전
2019-05-27 14:47:49.606,31.5763,126.2500,-30.6,대지방전
2019-05-27 14:47:49.840,31.6713,126.2870,-102.0,대지방전
2019-05-27 14:47:50.239,31.6409,126.2690,-36.7,대지방전
2019-05-27 14:53:57.878,31.7076,126.3650,-47.1,대지방전
2019-05-27 15:04:16.104,31.5103,126.2410,-87.6,대지방전
2019-05-27 15:05:39.496,31.6795,126.4310,-24.8,대지방전
2019-05-27 15:12:41.205,31.6311,126.4650,-42.5,대지방전
2019-05-27 15:17:42.533,40.1125,125.7230,49.9,대지방전
2019-05-27 15:20:40.209,39.4403,125.2140,-16.5,대지방전
2019-05-27 15:29:55.411,31.9164,126.7080,-65.6,대지방전
2019-05-27 15:34:27.806,31.9173,126.7460,-106.3,대지방전
2019-05-27 15:52:37.253,32.0379,126.8130,-102.7,대지방전
2019-05-27 15:57:15.748,39.9449,126.0880,-33.9,대지방전
